source,target,weight
117,296,59.0
117,317,18.0
117,356,80.0
117,389,12225.0
117,435,60460.0
117,489,15.0
117,500,141.0
117,534,25.0
117,548,26.0
117,618,61.0
117,709,734.0
117,719,321.0
117,875,19863.0
117,899,16.0
117,926,8.0
117,1011,27.0
117,1022,23270.0
117,1029,2.0
117,1068,56135.0
117,1185,31.0
117,1200,67427.0
117,1201,15.0
117,1264,7.0
117,1297,3.0
117,1339,7.0
117,1376,7.0
117,1390,4.0
117,1406,24.0
117,1417,4.0
117,1435,11480.0
117,1527,10.0
117,1617,127.0
117,1628,15.0
117,1631,1.0
117,1664,223.0
117,1700,24.0
117,1808,2.0
117,1820,7.0
117,1823,6.0
117,1837,50.0
118,1068,7724.0
118,1263,79.0
119,114,72665.0
119,215,52762.0
119,246,250.0
119,317,65772.0
119,391,619.0
119,500,84854.0
119,526,5228.0
119,709,14430.0
119,711,6399.0
119,766,112788.0
119,877,307.0
119,902,4060.0
119,982,5794.0
119,1016,117002.0
119,1068,350.0
119,1200,9472.0
119,1252,31574.0
120,164,4.0
120,167,20.0
120,215,4080.0
120,1610,4.0
121,766,77887.0
121,1200,88226.0
122,91,3.0
122,152,477.0
122,482,1752.0
122,684,48.0
122,806,3.0
122,817,23.0
122,830,89.0
122,836,4.0
122,844,467.0
122,1030,7.0
122,1048,148.0
122,1186,1.0
122,1290,7.0
122,1310,1.0
122,1387,15.0
122,1422,47.0
122,1481,2.0
122,1544,108.0
122,1660,3.0
122,1677,1.0
122,1720,4.0
123,32,11320.0
123,49,25.0
123,60,5.0
123,75,628.0
123,82,8487.0
123,114,214687.0
123,117,7.0
123,133,26.0
123,145,1446.0
123,158,7.0
123,164,85.0
123,169,1746.0
123,176,26.0
123,187,3452.0
123,206,57923.0
123,211,287.0
123,215,30083.0
123,234,116.0
123,239,470.0
123,240,1524.0
123,246,85129.0
123,251,56.0
123,265,113.0
123,296,54.0
123,300,1.0
123,307,64.0
123,311,429.0
123,317,73416.0
123,321,519.0
123,325,3.0
123,334,250.0
123,335,68.0
123,343,188.0
123,353,2527.0
123,356,10354.0
123,375,18.0
123,379,281086.0
123,383,1972.0
123,389,280059.0
123,391,581142.0
123,432,230.0
123,435,62973.0
123,478,86772.0
123,485,1021.0
123,494,65.0
123,500,83942.0
123,506,63.0
123,507,103.0
123,510,11.0
123,526,60285.0
123,536,90.0
123,585,3.0
123,609,863.0
123,618,174.0
123,648,22.0
123,669,29.0
123,683,148504.0
123,685,56.0
123,686,26291.0
123,709,51613.0
123,711,347313.0
123,719,540.0
123,731,363.0
123,749,137.0
123,759,596.0
123,760,4793.0
123,766,108193.0
123,872,78.0
123,875,121956.0
123,877,179410.0
123,879,45573.0
123,902,1598.0
123,903,34868.0
123,910,1922.0
123,918,2447.0
123,926,337.0
123,964,1913.0
123,978,11302.0
123,982,78463.0
123,988,48.0
123,989,68971.0
123,994,49904.0
123,998,179.0
123,1008,350.0
123,1011,2253.0
123,1021,77.0
123,1022,51.0
123,1061,72.0
123,1068,60623.0
123,1072,9168.0
123,1081,147.0
123,1101,2.0
123,1109,346.0
123,1162,34814.0
123,1176,3965.0
123,1185,840.0
123,1189,2847.0
123,1200,216531.0
123,1201,2173.0
123,1231,9.0
123,1240,11418.0
123,1252,15112.0
123,1255,212107.0
123,1264,868.0
123,1277,13.0
123,1297,2.0
123,1304,207.0
123,1320,148.0
123,1322,2.0
123,1353,4019.0
123,1359,1663.0
123,1372,4979.0
123,1376,63.0
123,1391,214.0
123,1401,29.0
123,1403,64193.0
123,1406,301.0
123,1408,549.0
123,1418,4.0
123,1426,275.0
123,1433,52924.0
123,1437,87098.0
123,1456,66824.0
123,1457,157.0
123,1470,53092.0
123,1480,4725.0
123,1482,3.0
123,1485,2731.0
123,1497,10.0
123,1504,27.0
123,1517,11879.0
123,1541,282.0
123,1568,82.0
123,1596,3.0
123,1599,5.0
123,1613,32864.0
123,1626,36.0
123,1628,1511.0
123,1630,439.0
123,1645,7.0
123,1664,524.0
123,1737,53.0
123,1752,39.0
123,1773,18.0
123,1783,2.0
123,1822,13.0
123,1823,5.0
123,1831,236.0
123,1843,1.0
126,29,41.0
126,75,37.0
126,114,129539.0
126,123,1.0
126,191,26.0
126,204,3.0
126,251,2.0
126,258,4.0
126,300,2.0
126,311,77.0
126,317,116413.0
126,344,5.0
126,375,1.0
126,383,286.0
126,391,7360.0
126,435,23474.0
126,500,13303.0
126,534,8.0
126,609,32.0
126,610,2.0
126,618,183.0
126,685,2.0
126,691,2.0
126,709,23.0
126,711,13476.0
126,731,15.0
126,902,10864.0
126,918,4.0
126,982,17950.0
126,988,68.0
126,989,41.0
126,1022,17.0
126,1027,2.0
126,1029,15.0
126,1200,29761.0
126,1201,18.0
126,1221,1.0
126,1269,13.0
126,1359,66.0
126,1390,11.0
126,1406,4.0
126,1504,45.0
126,1568,66.0
126,1596,1.0
126,1611,50.0
126,1613,7141.0
126,1628,1.0
126,1664,293.0
126,1803,10.0
126,1837,18.0
127,75,3.0
127,117,25.0
127,126,8.0
127,169,1.0
127,204,3.0
127,206,11.0
127,300,47.0
127,317,24014.0
127,321,1.0
127,375,139.0
127,381,3.0
127,435,44777.0
127,500,30451.0
127,539,13.0
127,548,7.0
127,618,2.0
127,685,1.0
127,731,40.0
127,735,69.0
127,778,396.0
127,872,3.0
127,940,5.0
127,982,2091.0
127,1029,21.0
127,1066,49.0
127,1176,20.0
127,1200,43144.0
127,1252,67796.0
127,1359,2.0
127,1376,44.0
127,1411,42.0
127,1504,36.0
127,1517,70.0
127,1628,6.0
127,1645,21.0
127,1837,2.0
128,526,28.0
128,727,3.0
128,1462,5444.0
129,526,12737.0
129,709,33.0
129,766,3264.0
129,877,3.0
129,1016,711.0
130,1837,5.0
131,240,13.0
133,52,419.0
133,156,819.0
133,176,17652.0
133,179,18291.0
133,196,23463.0
133,211,565.0
133,251,2263.0
133,300,27900.0
133,334,4024.0
133,335,130.0
133,345,16.0
133,347,131.0
133,389,398.0
133,432,817.0
133,478,2704.0
133,494,16716.0
133,506,27289.0
133,532,3403.0
133,548,26836.0
133,551,276.0
133,585,128.0
133,588,14590.0
133,611,14648.0
133,613,17526.0
133,622,16657.0
133,625,5390.0
133,674,126.0
133,686,966.0
133,716,15336.0
133,718,2103.0
133,719,635.0
133,875,1003.0
133,926,150.0
133,1000,14141.0
133,1029,1619.0
133,1067,20394.0
133,1162,1312.0
133,1224,53.0
133,1256,21204.0
133,1297,14536.0
133,1339,17323.0
133,1352,13986.0
133,1356,19134.0
133,1372,262.0
133,1402,2050.0
133,1404,579.0
133,1405,180.0
133,1411,8497.0
133,1438,16472.0
133,1480,17.0
133,1630,147.0
133,1636,215.0
133,1664,77.0
133,1682,8.0
133,1752,1663.0
133,1831,4.0
134,29,20.0
134,206,17.0
134,239,9.0
134,240,3.0
134,293,2.0
134,381,5.0
134,403,1.0
134,435,70576.0
134,489,10.0
134,506,14.0
134,618,10.0
134,619,7.0
134,685,3.0
134,691,5.0
134,759,22.0
134,899,6.0
134,988,2.0
134,1068,8780.0
134,1185,34.0
134,1200,38192.0
134,1231,567.0
134,1246,599.0
134,1264,36.0
134,1328,3.0
134,1374,6.0
134,1390,8.0
134,1417,3.0
134,1435,1722.0
134,1540,2.0
134,1645,21.0
134,1820,26.0
134,1837,18.0
135,1016,234.0
135,1462,148.0
136,943,161.0
137,381,32.0
137,947,42.0
137,1251,119.0
137,1264,30.0
137,1359,36.0
137,1426,28.0
138,709,10553.0
138,711,335.0
139,526,23563.0
139,709,345.0
139,766,4705.0
139,877,1.0
139,1016,39209.0
140,1661,1.0
141,193,6.0
141,1245,17.0
142,114,57413.0
142,215,3564.0
142,317,179.0
142,435,192.0
142,500,49995.0
142,526,33.0
142,709,1246.0
142,766,141411.0
142,877,110.0
142,1016,7323.0
142,1068,57.0
142,1200,6658.0
142,1252,35583.0
142,1433,26.0
142,1462,1868.0
142,1470,347.0
143,240,3.0
143,683,3.0
143,685,9.0
143,709,11.0
143,1698,2.0
143,1837,7.0
144,114,34862.0
144,145,3.0
144,215,49483.0
144,246,1747.0
144,317,9434.0
144,383,8416.0
144,435,54.0
144,500,53774.0
144,760,27.0
144,766,79785.0
144,1011,2.0
144,1016,36011.0
144,1252,33002.0
144,1328,9.0
144,1549,94.0
144,1573,6.0
145,32,599.0
145,39,50.0
145,75,91.0
145,93,144.0
145,114,240267.0
145,123,3360.0
145,144,3.0
145,169,264.0
145,176,31.0
145,206,33172.0
145,211,358.0
145,215,146.0
145,239,2465.0
145,240,595.0
145,246,256943.0
145,251,10.0
145,256,4.0
145,258,46.0
145,262,76.0
145,296,106.0
145,307,194.0
145,311,49397.0
145,317,212239.0
145,321,1353.0
145,334,91.0
145,353,4556.0
145,356,50120.0
145,373,68.0
145,375,422.0
145,379,542.0
145,381,121.0
145,383,78167.0
145,389,39907.0
145,391,132211.0
145,435,142450.0
145,452,57.0
145,478,128.0
145,494,51.0
145,496,33.0
145,500,31962.0
145,506,5.0
145,510,91.0
145,526,52455.0
145,534,19.0
145,585,1.0
145,609,120.0
145,610,29.0
145,613,199.0
145,618,21.0
145,619,10.0
145,625,11.0
145,665,160.0
145,669,46.0
145,683,2720.0
145,685,1.0
145,691,3.0
145,709,127665.0
145,711,4193.0
145,716,86.0
145,727,127.0
145,731,728.0
145,758,146.0
145,760,1683.0
145,766,12513.0
145,812,290.0
145,872,18.0
145,875,45865.0
145,877,14570.0
145,899,54.0
145,902,1046.0
145,916,196.0
145,918,49.0
145,944,1.0
145,970,74.0
145,978,2091.0
145,982,190011.0
145,988,3.0
145,989,83503.0
145,994,221.0
145,1016,47253.0
145,1022,6284.0
145,1029,1.0
145,1066,178.0
145,1068,111004.0
145,1072,878.0
145,1101,91.0
145,1109,61.0
145,1162,817.0
145,1176,166.0
145,1185,535.0
145,1189,324.0
145,1200,242708.0
145,1201,1132.0
145,1231,32926.0
145,1240,1813.0
145,1252,140495.0
145,1255,5128.0
145,1264,30062.0
145,1277,106.0
145,1353,11650.0
145,1372,134.0
145,1374,33.0
145,1376,2933.0
145,1391,12405.0
145,1403,3398.0
145,1405,818.0
145,1411,121.0
145,1426,709.0
145,1430,61.0
145,1433,828.0
145,1435,333.0
145,1437,2341.0
145,1454,76.0
145,1456,499.0
145,1462,45895.0
145,1463,227.0
145,1470,483.0
145,1480,1177.0
145,1485,2004.0
145,1504,149.0
145,1517,2020.0
145,1543,18.0
145,1549,183.0
145,1596,50.0
145,1613,85139.0
145,1628,6.0
145,1630,70.0
145,1664,81.0
145,1698,2.0
145,1752,80.0
145,1773,13.0
145,1785,287.0
145,1820,6601.0
145,1822,81.0
145,1837,12581.0
148,156,14.0
149,38,3.0
149,41,1.0
149,89,31.0
149,112,4.0
149,114,136.0
149,189,241.0
149,191,6.0
149,217,105.0
149,223,1.0
149,237,2.0
149,239,370.0
149,246,123.0
149,258,125.0
149,293,176.0
149,381,40.0
149,435,54.0
149,500,337.0
149,526,47.0
149,545,46.0
149,618,147.0
149,683,38.0
149,685,132.0
149,709,170.0
149,731,398.0
149,877,171.0
149,882,4.0
149,902,62.0
149,982,422.0
149,1016,183.0
149,1022,105.0
149,1068,69.0
149,1072,41.0
149,1109,1.0
149,1176,35.0
149,1185,89.0
149,1252,306.0
149,1255,40.0
149,1264,44.0
149,1308,106.0
149,1353,371.0
149,1359,28.0
149,1374,131.0
149,1411,149.0
149,1525,32.0
149,1543,2.0
149,1596,216.0
149,1613,66.0
149,1782,65.0
149,1785,94.0
149,1799,84.0
149,1820,47.0
149,1837,245.0
149,1847,1.0
150,114,5.0
151,459,1.0
151,685,16.0
151,1789,4.0
152,67,1443.0
152,70,26.0
152,88,55952.0
152,91,2032.0
152,94,17.0
152,115,1863.0
152,122,910.0
152,174,1.0
152,185,9.0
152,297,32.0
152,308,20.0
152,369,2554.0
152,372,138.0
152,402,384.0
152,458,2363.0
152,465,157.0
152,482,3923.0
152,483,27.0
152,505,36.0
152,557,21.0
152,567,56.0
152,604,909.0
152,647,41.0
152,684,4284.0
152,726,9.0
152,803,5.0
152,805,3.0
152,806,16.0
152,816,3507.0
152,817,2244.0
152,818,1667.0
152,827,25.0
152,830,983.0
152,836,4459.0
152,844,2273.0
152,851,3391.0
152,859,2619.0
152,860,4668.0
152,862,2662.0
152,951,2.0
152,977,34.0
152,1030,2408.0
152,1048,2810.0
152,1102,1424.0
152,1130,1467.0
152,1145,6.0
152,1146,2480.0
152,1186,159.0
152,1190,3273.0
152,1217,36.0
152,1266,1337.0
152,1290,2405.0
152,1310,834.0
152,1354,11.0
152,1387,1505.0
152,1422,2792.0
152,1451,4.0
152,1476,6.0
152,1481,4.0
152,1505,32.0
152,1528,2.0
152,1544,274.0
152,1570,1.0
152,1601,2172.0
152,1608,1612.0
152,1609,149.0
152,1634,5.0
152,1637,1.0
152,1660,6.0
152,1677,4736.0
152,1720,10.0
152,1733,1530.0
152,1742,1.0
152,1743,2834.0
152,1746,1858.0
152,1846,1.0
153,47,2.0
154,307,26.0
154,311,2748.0
154,437,4.0
154,524,1.0
154,769,138.0
154,1359,30.0
155,64,16.0
155,389,8688.0
155,485,475.0
155,747,5.0
155,881,148.0
155,1432,2.0
155,1470,75.0
156,88,198.0
156,105,1.0
156,148,12.0
156,149,48.0
156,211,2.0
156,215,50.0
156,240,7.0
156,314,9065.0
156,317,120.0
156,321,28.0
156,389,147.0
156,466,85.0
156,478,293.0
156,492,2646.0
156,500,31.0
156,509,140.0
156,510,4.0
156,544,5956.0
156,585,9.0
156,674,110.0
156,847,21.0
156,903,170.0
156,910,2.0
156,926,24.0
156,935,17.0
156,936,53.0
156,989,57.0
156,1000,100.0
156,1067,40.0
156,1068,94.0
156,1162,133.0
156,1188,18.0
156,1200,59.0
156,1240,8685.0
156,1255,159.0
156,1304,98.0
156,1329,5.0
156,1347,28.0
156,1352,100.0
156,1372,640.0
156,1403,2660.0
156,1437,292.0
156,1455,26.0
156,1503,4.0
156,1549,106.0
156,1707,4.0
156,1764,7.0
156,1767,14.0
156,1780,4.0
156,1822,55.0
156,1829,6.0
156,1834,13.0
156,1845,4.0
156,1847,1.0
157,1437,11.0
158,32,4.0
158,123,217.0
158,133,112.0
158,206,4.0
158,347,932.0
158,389,17945.0
158,478,56.0
158,579,2.0
158,719,266.0
158,875,2052.0
158,877,14832.0
158,918,26.0
158,994,211.0
158,1176,30.0
158,1189,931.0
158,1255,50317.0
158,1352,1.0
158,1403,4825.0
158,1405,234.0
158,1433,36.0
158,1437,18057.0
158,1470,36.0
158,1484,85.0
158,1628,78.0
158,1630,4.0
159,1837,5.0
160,500,44936.0
160,1435,2237.0
161,526,1046.0
161,709,274.0
161,766,1577.0
161,877,4.0
161,1016,2043.0
162,114,5320.0
162,215,581.0
162,317,5088.0
162,391,1145.0
162,711,119.0
162,766,93673.0
162,1016,101162.0
162,1252,6071.0
162,1255,10.0
162,1391,83.0
162,1462,5595.0
163,134,3.0
163,258,3.0
163,321,4.0
163,435,36149.0
163,496,5.0
163,534,2.0
163,548,4.0
163,685,5.0
163,709,29308.0
163,731,25.0
163,1252,43357.0
163,1390,37.0
163,1628,13.0
163,1752,1.0
164,29,81.0
164,114,206.0
164,117,24.0
164,120,2.0
164,123,28.0
164,145,93.0
164,169,13.0
164,215,393.0
164,240,11.0
164,246,73.0
164,296,1.0
164,321,47.0
164,356,55.0
164,381,13.0
164,383,1252.0
164,435,41035.0
164,500,91.0
164,534,48.0
164,588,34.0
164,613,16.0
164,618,138.0
164,619,1.0
164,631,6.0
164,700,23.0
164,709,109.0
164,710,26.0
164,711,50.0
164,725,92.0
164,731,2.0
164,749,22.0
164,766,6992.0
164,877,3.0
164,897,129.0
164,902,46855.0
164,944,2.0
164,970,172.0
164,976,102.0
164,982,91.0
164,988,78.0
164,989,66.0
164,1016,8.0
164,1251,123.0
164,1252,57573.0
164,1258,14409.0
164,1264,67.0
164,1338,10.0
164,1359,16.0
164,1411,1.0
164,1426,1.0
164,1435,24465.0
164,1482,3.0
164,1488,37.0
164,1540,29.0
164,1549,105.0
164,1573,2.0
164,1600,15.0
164,1631,4.0
164,1803,39.0
164,1820,4.0
167,120,21.0
167,215,11008.0
167,685,13.0
167,1519,2.0
169,32,1773.0
169,41,189.0
169,60,5.0
169,75,1146.0
169,82,133.0
169,114,250271.0
169,117,19.0
169,123,868.0
169,126,21.0
169,127,128.0
169,145,906.0
169,164,14.0
169,206,29316.0
169,211,16.0
169,215,325.0
169,234,127.0
169,237,2.0
169,239,352.0
169,240,177.0
169,246,82517.0
169,256,273.0
169,258,5.0
169,296,35.0
169,311,536.0
169,317,123893.0
169,321,171.0
169,343,12.0
169,344,35.0
169,356,1.0
169,379,72685.0
169,381,172.0
169,383,130.0
169,389,32487.0
169,391,94650.0
169,432,63.0
169,435,46010.0
169,478,844.0
169,489,10.0
169,499,42.0
169,500,250.0
169,506,12.0
169,508,4.0
169,526,2975.0
169,534,38.0
169,560,4.0
169,565,43.0
169,605,82.0
169,609,231.0
169,613,126.0
169,618,179.0
169,619,36.0
169,667,137.0
169,683,49417.0
169,685,76.0
169,686,78.0
169,691,689.0
169,693,136.0
169,709,440.0
169,711,89579.0
169,716,135.0
169,719,82.0
169,727,35.0
169,731,411.0
169,748,132.0
169,749,697.0
169,759,7.0
169,760,24364.0
169,872,23.0
169,875,40497.0
169,877,5286.0
169,879,120.0
169,899,63.0
169,902,23836.0
169,918,159.0
169,940,24.0
169,964,128.0
169,978,1636.0
169,982,60170.0
169,988,249.0
169,989,62333.0
169,994,42076.0
169,1004,54.0
169,1011,1043.0
169,1016,17278.0
169,1022,39.0
169,1027,58.0
169,1033,2.0
169,1043,1.0
169,1067,27.0
169,1068,16744.0
169,1072,39402.0
169,1081,1.0
169,1101,9.0
169,1109,82.0
169,1161,64.0
169,1162,1985.0
169,1176,726.0
169,1185,596.0
169,1189,68.0
169,1200,39045.0
169,1201,269.0
169,1231,1629.0
169,1240,151.0
169,1252,13691.0
169,1255,33539.0
169,1264,496.0
169,1277,10.0
169,1304,104.0
169,1320,461.0
169,1328,9.0
169,1353,1610.0
169,1359,66.0
169,1372,291.0
169,1374,33.0
169,1391,276.0
169,1403,2309.0
169,1405,1193.0
169,1406,24.0
169,1411,43.0
169,1426,32587.0
169,1433,261.0
169,1437,451.0
169,1438,11.0
169,1456,51.0
169,1470,1195.0
169,1480,917.0
169,1485,624.0
169,1504,18.0
169,1517,28471.0
169,1520,4.0
169,1540,24.0
169,1549,74.0
169,1613,56387.0
169,1628,38.0
169,1630,112.0
169,1631,20.0
169,1645,15.0
169,1664,131.0
169,1752,275.0
169,1783,9.0
169,1799,27.0
169,1820,63.0
169,1823,2.0
169,1828,23.0
169,1837,159.0
170,500,50498.0
170,1435,5846.0
171,70,1.0
172,198,1.0
172,1740,9780.0
173,29,57.0
173,246,31.0
173,435,97.0
173,681,248.0
173,876,124.0
173,941,34.0
173,1255,176.0
173,1279,88.0
173,1302,192.0
173,1464,39.0
173,1699,77.0
174,88,14.0
174,505,8.0
176,32,264.0
176,123,1.0
176,133,18048.0
176,211,71.0
176,240,107.0
176,246,274.0
176,317,23.0
176,334,140.0
176,371,55.0
176,383,10.0
176,389,151667.0
176,391,71.0
176,485,1010.0
176,500,47.0
176,506,13.0
176,507,28.0
176,510,132.0
176,525,139.0
176,574,59.0
176,582,123.0
176,585,75.0
176,592,1010.0
176,622,3.0
176,669,638.0
176,701,479.0
176,719,423.0
176,747,1.0
176,760,37.0
176,875,15461.0
176,877,13844.0
176,902,567.0
176,957,127.0
176,978,137.0
176,989,117.0
176,1032,1.0
176,1068,57779.0
176,1176,5.0
176,1180,542.0
176,1200,5273.0
176,1240,70.0
176,1252,317.0
176,1255,127.0
176,1372,67.0
176,1432,695.0
176,1433,45851.0
176,1449,1.0
176,1470,71359.0
176,1480,140.0
177,526,3398.0
179,133,18315.0
179,206,183.0
179,211,2.0
179,246,16.0
179,300,23.0
179,311,27.0
179,321,10.0
179,334,5.0
179,337,74.0
179,356,38.0
179,381,1.0
179,389,45502.0
179,391,10.0
179,403,5.0
179,432,43.0
179,435,121.0
179,485,656.0
179,500,11.0
179,506,59.0
179,548,14.0
179,610,6.0
179,613,1.0
179,709,312.0
179,711,36.0
179,719,1095.0
179,875,27371.0
179,902,37.0
179,918,13.0
179,926,14.0
179,940,7.0
179,978,141.0
179,1022,54.0
179,1029,5.0
179,1066,39.0
179,1068,83156.0
179,1185,8.0
179,1200,8820.0
179,1264,47.0
179,1304,11.0
179,1376,5.0
179,1426,5.0
179,1470,9636.0
179,1628,21.0
179,1631,38.0
179,1837,36.0
181,98,1.0
181,226,2.0
181,240,4.0
181,443,3.0
181,500,2.0
181,536,39.0
181,709,5.0
181,877,13.0
181,1016,5.0
181,1109,5.0
181,1176,32.0
181,1223,3.0
181,1308,6.0
181,1573,11.0
181,1805,4.0
182,560,38.0
182,1068,21455.0
184,391,36564.0
184,711,72926.0
184,875,123.0
184,877,26532.0
184,982,286.0
184,1162,2001.0
184,1200,13060.0
184,1456,1263.0
184,1480,130.0
185,31,1.0
185,152,9.0
185,427,186.0
185,712,14.0
185,814,17.0
185,1165,5.0
185,1186,15.0
185,1207,29.0
185,1217,2953.0
185,1254,37.0
185,1349,142.0
185,1446,6.0
185,1447,13.0
185,1466,12.0
185,1729,81.0
185,1742,29.0
187,114,55860.0
187,123,3456.0
187,206,801.0
187,334,93.0
187,389,14060.0
187,432,2466.0
187,609,1304.0
187,683,3596.0
187,731,264.0
187,982,3602.0
187,989,892.0
187,1022,4396.0
187,1450,715.0
188,215,399.0
188,389,56.0
188,435,3273.0
188,877,61017.0
188,1068,32.0
188,1200,16703.0
188,1433,5117.0
189,149,216.0
189,215,137.0
189,246,108.0
189,317,142.0
189,356,161.0
189,379,50.0
189,435,80.0
189,692,1.0
189,709,39.0
189,766,58.0
189,902,46.0
189,989,84.0
189,1016,33.0
189,1022,39.0
189,1200,146.0
189,1258,176.0
189,1308,32.0
189,1473,2.0
189,1573,1.0
189,1837,36.0
191,49,31.0
191,149,6.0
191,709,2310.0
193,141,6.0
193,423,46696.0
193,433,10.0
193,577,26349.0
193,875,2.0
193,1098,4.0
193,1245,19.0
193,1418,5.0
193,1431,10.0
196,133,24009.0
196,240,3.0
196,485,3170.0
196,492,756.0
196,494,142.0
196,544,1000.0
196,719,2889.0
196,875,167710.0
196,877,18727.0
196,903,7825.0
196,1162,21007.0
196,1240,2633.0
196,1304,25387.0
196,1352,141.0
196,1372,522.0
196,1403,18356.0
196,1408,30.0
196,1420,142.0
196,1433,103329.0
196,1470,146.0
196,1480,339.0
198,172,1.0
198,692,1.0
201,49,55.0
201,976,47.0
201,1517,144.0
202,685,6.0
203,215,39.0
203,258,118.0
203,300,230.0
203,321,66.0
203,383,164.0
203,435,138.0
203,685,4.0
203,709,53.0
203,1066,213.0
203,1068,68.0
203,1200,25.0
203,1417,94.0
203,1785,65.0
204,29,1.0
204,78,41.0
204,114,162161.0
204,169,26.0
204,256,2.0
204,258,5.0
204,296,7.0
204,311,46.0
204,353,137.0
204,375,33.0
204,381,8.0
204,391,14592.0
204,403,1.0
204,432,38.0
204,435,27586.0
204,476,2.0
204,489,12.0
204,502,10.0
204,506,109.0
204,548,110.0
204,612,16.0
204,619,16.0
204,691,3.0
204,727,43.0
204,760,464.0
204,899,1.0
204,972,2.0
204,982,19480.0
204,1027,16.0
204,1043,12.0
204,1068,9836.0
204,1072,137.0
204,1101,2.0
204,1176,4.0
204,1185,103.0
204,1200,39119.0
204,1251,26.0
204,1328,11.0
204,1390,6.0
204,1406,18.0
204,1417,18.0
204,1438,32.0
204,1462,137.0
204,1540,17.0
204,1596,7.0
204,1628,3.0
204,1631,1.0
204,1700,19.0
204,1795,106.0
204,1837,10.0
205,726,2.0
206,32,2134.0
206,41,230.0
206,60,5.0
206,63,204.0
206,75,1348.0
206,78,8.0
206,82,88.0
206,114,273690.0
206,123,58506.0
206,134,3.0
206,145,34360.0
206,169,30628.0
206,176,13.0
206,179,12.0
206,187,796.0
206,204,6.0
206,211,44.0
206,215,11541.0
206,234,338.0
206,239,2457.0
206,240,1062.0
206,246,195128.0
206,256,402.0
206,258,15.0
206,293,39.0
206,296,381.0
206,311,63160.0
206,317,207097.0
206,321,64612.0
206,334,773.0
206,335,33.0
206,343,32.0
206,353,2454.0
206,356,39860.0
206,361,20.0
206,375,12.0
206,379,36171.0
206,381,52.0
206,383,70797.0
206,389,247503.0
206,391,268401.0
206,403,1.0
206,432,49.0
206,435,187131.0
206,452,32549.0
206,478,6050.0
206,500,59663.0
206,506,10.0
206,508,65.0
206,526,79548.0
206,534,45.0
206,545,38.0
206,548,251.0
206,551,140.0
206,565,70.0
206,576,30.0
206,585,205.0
206,591,46.0
206,605,222.0
206,609,441.0
206,610,58.0
206,611,47.0
206,613,85.0
206,618,233.0
206,619,145.0
206,623,102.0
206,683,112332.0
206,686,121.0
206,691,10.0
206,709,43220.0
206,711,96192.0
206,716,69.0
206,719,507.0
206,727,181.0
206,731,512.0
206,749,949.0
206,752,1.0
206,759,51.0
206,760,95512.0
206,766,21784.0
206,812,18.0
206,872,34.0
206,875,103498.0
206,877,113494.0
206,879,437.0
206,899,81.0
206,901,9.0
206,902,92902.0
206,903,2.0
206,916,16.0
206,918,8.0
206,940,35.0
206,964,9.0
206,972,66.0
206,978,99961.0
206,981,2.0
206,982,143252.0
206,988,128.0
206,989,221389.0
206,994,45282.0
206,998,56.0
206,1004,4.0
206,1011,7145.0
206,1016,52178.0
206,1022,25818.0
206,1025,1531.0
206,1027,34.0
206,1029,23.0
206,1033,104.0
206,1043,18.0
206,1047,12.0
206,1053,3.0
206,1066,184.0
206,1068,77539.0
206,1072,85660.0
206,1081,42.0
206,1101,136.0
206,1109,166.0
206,1161,2.0
206,1162,21385.0
206,1176,3952.0
206,1185,4494.0
206,1189,11437.0
206,1200,174067.0
206,1201,37191.0
206,1219,359.0
206,1231,3518.0
206,1240,3905.0
206,1252,138804.0
206,1255,82156.0
206,1256,27.0
206,1264,919.0
206,1277,83.0
206,1320,29075.0
206,1322,78.0
206,1339,56.0
206,1353,117022.0
206,1359,1182.0
206,1372,1481.0
206,1391,5250.0
206,1403,45568.0
206,1405,58628.0
206,1406,235.0
206,1411,39.0
206,1426,34.0
206,1433,25166.0
206,1437,4397.0
206,1450,3.0
206,1456,4680.0
206,1470,38044.0
206,1480,7084.0
206,1485,447.0
206,1504,210.0
206,1517,39641.0
206,1525,143.0
206,1540,50.0
206,1549,26.0
206,1567,91.0
206,1596,148.0
206,1613,125166.0
206,1628,352.0
206,1629,32.0
206,1630,467.0
206,1645,15.0
206,1664,309.0
206,1700,5.0
206,1752,832.0
206,1799,46.0
206,1803,1.0
206,1820,167.0
206,1822,43.0
206,1823,13.0
206,1833,27.0
206,1837,17801.0
207,766,5653.0
207,877,129348.0
209,52,151.0
209,114,48994.0
209,500,36305.0
209,526,117829.0
209,709,14151.0
209,711,66774.0
209,760,3.0
209,766,79925.0
209,877,22157.0
209,982,40718.0
209,1016,207517.0
209,1200,1159.0
209,1406,1.0
209,1517,63.0
210,766,227.0
211,32,805.0
211,82,1.0
211,108,4.0
211,114,1.0
211,123,280.0
211,126,101.0
211,133,566.0
211,145,49.0
211,158,53.0
211,169,15.0
211,176,46.0
211,179,4.0
211,206,17.0
211,215,314.0
211,239,39.0
211,240,1658.0
211,246,243.0
211,317,4.0
211,321,59.0
211,334,50.0
211,353,206.0
211,356,2.0
211,379,71.0
211,383,552.0
211,389,223880.0
211,391,492.0
211,435,282.0
211,478,412.0
211,485,265.0
211,494,144.0
211,500,22.0
211,507,335.0
211,526,528.0
211,548,69.0
211,585,66008.0
211,683,1008.0
211,709,258.0
211,711,71.0
211,716,33.0
211,718,8310.0
